starttime,detector_id,speed
2018-05-05 07:45:00-07,101185,75.33
2018-05-05 07:45:00-07,101186,65.5
2018-05-05 07:45:00-07,101187,66
2018-05-05 07:50:00-07,100890,52.23
2018-05-05 07:50:00-07,100892,64.36
2018-05-05 07:50:00-07,100893,63.68
2018-05-05 07:50:00-07,100894,63.09
2018-05-05 07:50:00-07,100895,47.24
2018-05-05 07:50:00-07,100897,56.91
2018-05-05 07:50:00-07,100898,59
2018-05-05 07:50:00-07,100899,64.2
2018-05-05 07:50:00-07,100900,59.42
2018-05-05 07:50:00-07,100901,61.66
2018-05-05 07:50:00-07,100902,65.96
2018-05-05 07:50:00-07,100903,50.25
2018-05-05 07:50:00-07,101137,49.7
2018-05-05 07:50:00-07,101138,51.56
2018-05-05 07:50:00-07,101139,55.67
2018-05-05 07:50:00-07,101140,57.4
2018-05-05 07:50:00-07,101141,57.23
2018-05-05 07:50:00-07,101142,64.58
2018-05-05 07:50:00-07,101143,59.63
2018-05-05 07:50:00-07,101144,58.48
2018-05-05 07:50:00-07,101145,63.22
2018-05-05 07:50:00-07,101150,57.55
2018-05-05 07:50:00-07,101151,62.76
2018-05-05 07:50:00-07,101152,68.35
2018-05-05 07:50:00-07,101153,62.53
2018-05-05 07:50:00-07,101154,64.56
2018-05-05 07:50:00-07,101155,69.45
2018-05-05 07:50:00-07,101156,56.2
2018-05-05 07:50:00-07,101157,58
2018-05-05 07:50:00-07,101158,65.24
2018-05-05 07:50:00-07,101160,69.33
2018-05-05 07:50:00-07,101161,70.38
2018-05-05 07:50:00-07,101162,
2018-05-05 07:50:00-07,101163,64.14
2018-05-05 07:50:00-07,101164,67
2018-05-05 07:50:00-07,101165,54.86
2018-05-05 07:50:00-07,101166,62.38
2018-05-05 07:50:00-07,101167,67
2018-05-05 07:50:00-07,101168,66.5
2018-05-05 07:50:00-07,101169,67.21
2018-05-05 07:50:00-07,101170,73.46
2018-05-05 07:50:00-07,101171,64.4
2018-05-05 07:50:00-07,101172,65.53
2018-05-05 07:50:00-07,101173,68
2018-05-05 07:50:00-07,101174,67
2018-05-05 07:50:00-07,101175,68.71
2018-05-05 07:50:00-07,101176,75
2018-05-05 07:50:00-07,101177,72
2018-05-05 07:50:00-07,101178,69.14
2018-05-05 07:50:00-07,101179,82
2018-05-05 07:50:00-07,101180,70
2018-05-05 07:50:00-07,101181,66.13
2018-05-05 07:50:00-07,101182,71.33
2018-05-05 07:50:00-07,101183,68.33
2018-05-05 07:50:00-07,101184,69.6
2018-05-05 07:50:00-07,101185,74
2018-05-05 07:50:00-07,101186,62.67
2018-05-05 07:50:00-07,101187,70
2018-05-05 07:55:00-07,100890,53.72
2018-05-05 07:55:00-07,100892,62.63
2018-05-05 07:55:00-07,100893,61.78
2018-05-05 07:55:00-07,100894,16.33
2018-05-05 07:55:00-07,100895,47.72
2018-05-05 07:55:00-07,100897,57.51
2018-05-05 07:55:00-07,100898,59.57
2018-05-05 07:55:00-07,100899,63.81
2018-05-05 07:55:00-07,100900,60.83
2018-05-05 07:55:00-07,100901,62.34
2018-05-05 07:55:00-07,100902,66.2
2018-05-05 07:55:00-07,100903,56.55
2018-05-05 07:55:00-07,101137,54.08
2018-05-05 07:55:00-07,101138,55.15
2018-05-05 07:55:00-07,101139,60.13
2018-05-05 07:55:00-07,101140,57.25
2018-05-05 07:55:00-07,101141,57.96
2018-05-05 07:55:00-07,101142,64.04
2018-05-05 07:55:00-07,101143,57.76
2018-05-05 07:55:00-07,101144,60.59
2018-05-05 07:55:00-07,101145,61.95
2018-05-05 07:55:00-07,101150,58.25
2018-05-05 07:55:00-07,101151,63.1
2018-05-05 07:55:00-07,101152,67.73
2018-05-05 07:55:00-07,101153,60.23
2018-05-05 07:55:00-07,101154,63.28
2018-05-05 07:55:00-07,101155,65.25
2018-05-05 07:55:00-07,101156,58.88
2018-05-05 07:55:00-07,101157,60.12
2018-05-05 07:55:00-07,101158,66.65
2018-05-05 07:55:00-07,101160,68.1
2018-05-05 07:55:00-07,101161,73.33
2018-05-05 07:55:00-07,101162,56.6
2018-05-05 07:55:00-07,101163,60.27
2018-05-05 07:55:00-07,101164,65.83
2018-05-05 07:55:00-07,101165,64.16
2018-05-05 07:55:00-07,101166,63.79
2018-05-05 07:55:00-07,101167,69.69
2018-05-05 07:55:00-07,101168,66.13
2018-05-05 07:55:00-07,101169,69.16
2018-05-05 07:55:00-07,101170,73.95
2018-05-05 07:55:00-07,101171,62.77
2018-05-05 07:55:00-07,101172,65.33
2018-05-05 07:55:00-07,101173,73.4
2018-05-05 07:55:00-07,101174,60.86
2018-05-05 07:55:00-07,101175,64.53
2018-05-05 07:55:00-07,101176,74.14
2018-05-05 07:55:00-07,101177,63.8
2018-05-05 07:55:00-07,101178,69.54
2018-05-05 07:55:00-07,101179,71.86
2018-05-05 07:55:00-07,101180,66.27
2018-05-05 07:55:00-07,101181,63.81
2018-05-05 07:55:00-07,101182,65.42
2018-05-05 07:55:00-07,101183,71.17
2018-05-05 07:55:00-07,101184,66.53
2018-05-05 07:55:00-07,101185,70
2018-05-05 07:55:00-07,101186,64
2018-05-05 07:55:00-07,101187,63
2018-05-05 08:00:00-07,100890,52.95
2018-05-05 08:00:00-07,100892,63.39
2018-05-05 08:00:00-07,100893,61.88
2018-05-05 08:00:00-07,100895,48.1
2018-05-05 08:00:00-07,100897,57.52
2018-05-05 08:00:00-07,100898,61.43
2018-05-05 08:00:00-07,100899,65.97
2018-05-05 08:00:00-07,100900,63.54
2018-05-05 08:00:00-07,100901,61.87
2018-05-05 08:00:00-07,100902,66.93
2018-05-05 08:00:00-07,100903,51.75
2018-05-05 08:00:00-07,101137,56.5
2018-05-05 08:00:00-07,101138,57.15
2018-05-05 08:00:00-07,101139,59.63
2018-05-05 08:00:00-07,101140,55.41
2018-05-05 08:00:00-07,101141,60.17
2018-05-05 08:00:00-07,101142,65.67
2018-05-05 08:00:00-07,101143,56.75
2018-05-05 08:00:00-07,101144,59.06
2018-05-05 08:00:00-07,101145,61.65
2018-05-05 08:00:00-07,101150,58.04
2018-05-05 08:00:00-07,101151,64.13
2018-05-05 08:00:00-07,101152,68.73
2018-05-05 08:00:00-07,101153,62
2018-05-05 08:00:00-07,101154,65.4
2018-05-05 08:00:00-07,101155,69.06
2018-05-05 08:00:00-07,101156,59.08
2018-05-05 08:00:00-07,101157,62.67
2018-05-05 08:00:00-07,101158,68.21
2018-05-05 08:00:00-07,101160,74.38
2018-05-05 08:00:00-07,101161,76.33
2018-05-05 08:00:00-07,101162,53.5
2018-05-05 08:00:00-07,101163,59.38
2018-05-05 08:00:00-07,101164,67.33
2018-05-05 08:00:00-07,101165,60.65
2018-05-05 08:00:00-07,101166,59.14
2018-05-05 08:00:00-07,101167,66.53
2018-05-05 08:00:00-07,101168,66.14
2018-05-05 08:00:00-07,101169,68.73
2018-05-05 08:00:00-07,101170,74
2018-05-05 08:00:00-07,101171,62.56
2018-05-05 08:00:00-07,101172,64.27
2018-05-05 08:00:00-07,101173,70.7
2018-05-05 08:00:00-07,101174,58.8
2018-05-05 08:00:00-07,101175,68.31
2018-05-05 08:00:00-07,101176,73
2018-05-05 08:00:00-07,101177,59.75
2018-05-05 08:00:00-07,101178,69.67
2018-05-05 08:00:00-07,101179,75
2018-05-05 08:00:00-07,101180,62.67
2018-05-05 08:00:00-07,101181,65.18
2018-05-05 08:00:00-07,101182,73.5
2018-05-05 08:00:00-07,101183,64.33
2018-05-05 08:00:00-07,101184,66.33
2018-05-05 08:00:00-07,101185,78
2018-05-05 08:00:00-07,101186,59.38
2018-05-05 08:00:00-07,101187,66
2018-05-05 08:05:00-07,100890,35.73
2018-05-05 08:05:00-07,100891,55.85
2018-05-05 08:05:00-07,100892,63.48
2018-05-05 08:05:00-07,100893,62.04
2018-05-05 08:05:00-07,100895,47.6
2018-05-05 08:05:00-07,100897,56.15
2018-05-05 08:05:00-07,100898,59.65
2018-05-05 08:05:00-07,100899,65.23
2018-05-05 08:05:00-07,100900,60.98
2018-05-05 08:05:00-07,100901,60.79
2018-05-05 08:05:00-07,100902,64.68
2018-05-05 08:05:00-07,100903,53.68
2018-05-05 08:05:00-07,101137,53.08
2018-05-05 08:05:00-07,101138,58.19
2018-05-05 08:05:00-07,101139,61.65
2018-05-05 08:05:00-07,101140,58.69
2018-05-05 08:05:00-07,101141,59.94
2018-05-05 08:05:00-07,101142,65.07
2018-05-05 08:05:00-07,101143,57.46
2018-05-05 08:05:00-07,101144,59.04
2018-05-05 08:05:00-07,101145,63.76
2018-05-05 08:05:00-07,101150,56.89
2018-05-05 08:05:00-07,101151,63.86
2018-05-05 08:05:00-07,101152,68.42
2018-05-05 08:05:00-07,101153,57.61
2018-05-05 08:05:00-07,101154,63.78
2018-05-05 08:05:00-07,101155,68.35
2018-05-05 08:05:00-07,101156,58.14
2018-05-05 08:05:00-07,101157,59.2
2018-05-05 08:05:00-07,101158,63.67
2018-05-05 08:05:00-07,101160,67.85
2018-05-05 08:05:00-07,101161,69.8
2018-05-05 08:05:00-07,101162,56
2018-05-05 08:05:00-07,101163,59.38
2018-05-05 08:05:00-07,101164,62.92
2018-05-05 08:05:00-07,101165,61.13
2018-05-05 08:05:00-07,101166,62.19
2018-05-05 08:05:00-07,101167,67.87
2018-05-05 08:05:00-07,101168,64.07
2018-05-05 08:05:00-07,101169,65.54
2018-05-05 08:05:00-07,101170,76.71
2018-05-05 08:05:00-07,101171,60.72
2018-05-05 08:05:00-07,101172,64.07
2018-05-05 08:05:00-07,101173,70.44
2018-05-05 08:05:00-07,101174,63.73
2018-05-05 08:05:00-07,101175,66.71
2018-05-05 08:05:00-07,101176,76.48
2018-05-05 08:05:00-07,101177,63.92
2018-05-05 08:05:00-07,101178,72.23
2018-05-05 08:05:00-07,101179,72.94
2018-05-05 08:05:00-07,101180,61.64
2018-05-05 08:05:00-07,101181,66.05
2018-05-05 08:05:00-07,101182,72.63
2018-05-05 08:05:00-07,101183,66.5
2018-05-05 08:05:00-07,101184,64.18
2018-05-05 08:05:00-07,101185,71
2018-05-05 08:05:00-07,101186,60.78
2018-05-05 08:05:00-07,101187,66
2018-05-05 08:10:00-07,100890,51.94
2018-05-05 08:10:00-07,100891,54.39
2018-05-05 08:10:00-07,100892,63.67
2018-05-05 08:10:00-07,100893,62.58
2018-05-05 08:10:00-07,100895,47.14
2018-05-05 08:10:00-07,100897,56.31
2018-05-05 08:10:00-07,100898,59.16
2018-05-05 08:10:00-07,100899,64.79
2018-05-05 08:10:00-07,100900,60.53
2018-05-05 08:10:00-07,100901,59.02
2018-05-05 08:10:00-07,100902,65.8
2018-05-05 08:10:00-07,100903,52.61
2018-05-05 08:10:00-07,101137,54
2018-05-05 08:10:00-07,101138,55.11
2018-05-05 08:10:00-07,101139,59.72
2018-05-05 08:10:00-07,101140,57.11
2018-05-05 08:10:00-07,101141,59.13
2018-05-05 08:10:00-07,101142,64.14
2018-05-05 08:10:00-07,101143,58.27
2018-05-05 08:10:00-07,101144,61.1
2018-05-05 08:10:00-07,101145,64.29
2018-05-05 08:10:00-07,101150,55.69
2018-05-05 08:10:00-07,101151,61.57
2018-05-05 08:10:00-07,101152,67.33
2018-05-05 08:10:00-07,101153,62.92
2018-05-05 08:10:00-07,101154,61.94
2018-05-05 08:10:00-07,101155,63.77
2018-05-05 08:10:00-07,101156,59.6
2018-05-05 08:10:00-07,101157,58.56
2018-05-05 08:10:00-07,101158,66.06
2018-05-05 08:10:00-07,101160,65.33
2018-05-05 08:10:00-07,101161,69.33
2018-05-05 08:10:00-07,101162,53.67
2018-05-05 08:10:00-07,101163,59.5
2018-05-05 08:10:00-07,101164,66.33
2018-05-05 08:10:00-07,101165,61.27
2018-05-05 08:10:00-07,101166,60.76
2018-05-05 08:10:00-07,101167,70.27
2018-05-05 08:10:00-07,101168,60.73
2018-05-05 08:10:00-07,101169,62.31
2018-05-05 08:10:00-07,101170,70.8
2018-05-05 08:10:00-07,101171,61.64
2018-05-05 08:10:00-07,101172,64.36
2018-05-05 08:10:00-07,101173,66.4
2018-05-05 08:10:00-07,101174,66.8
2018-05-05 08:10:00-07,101175,66.08
2018-05-05 08:10:00-07,101176,77
2018-05-05 08:10:00-07,101177,64.5
2018-05-05 08:10:00-07,101178,66.62
2018-05-05 08:10:00-07,101179,72
2018-05-05 08:10:00-07,101180,66.5
2018-05-05 08:10:00-07,101181,69.56
2018-05-05 08:10:00-07,101182,71
2018-05-05 08:10:00-07,101183,71.83
2018-05-05 08:10:00-07,101184,69.45
2018-05-05 08:10:00-07,101185,76.67
2018-05-05 08:10:00-07,101186,63
2018-05-05 08:10:00-07,101187,71
2018-05-05 08:15:00-07,100890,49.69
2018-05-05 08:15:00-07,100891,53.54
2018-05-05 08:15:00-07,100892,61.79
2018-05-05 08:15:00-07,100893,
2018-05-05 08:15:00-07,100894,55
2018-05-05 08:15:00-07,100895,46.43
2018-05-05 08:15:00-07,100897,54.87
2018-05-05 08:15:00-07,100898,59.18
2018-05-05 08:15:00-07,100899,62.86
2018-05-05 08:15:00-07,100900,61.15
2018-05-05 08:15:00-07,100901,62.19
2018-05-05 08:15:00-07,100902,65.31
2018-05-05 08:15:00-07,100903,55.21
2018-05-05 08:15:00-07,101137,51.12
2018-05-05 08:15:00-07,101138,53.83
2018-05-05 08:15:00-07,101139,57.75
2018-05-05 08:15:00-07,101140,54.31
2018-05-05 08:15:00-07,101141,57.21
2018-05-05 08:15:00-07,101142,60.55
2018-05-05 08:15:00-07,101143,56.83
2018-05-05 08:15:00-07,101144,58.1
2018-05-05 08:15:00-07,101145,60.91
2018-05-05 08:15:00-07,101150,57.48
2018-05-05 08:15:00-07,101151,62.42
2018-05-05 08:15:00-07,101152,65.71
2018-05-05 08:15:00-07,101153,60.6
2018-05-05 08:15:00-07,101154,62.42
2018-05-05 08:15:00-07,101155,66.41
2018-05-05 08:15:00-07,101156,57.8
2018-05-05 08:15:00-07,101157,61.24
2018-05-05 08:15:00-07,101158,64.46
2018-05-05 08:15:00-07,101160,69.35
2018-05-05 08:15:00-07,101161,70.91
2018-05-05 08:15:00-07,101162,52.3
2018-05-05 08:15:00-07,101163,61.35
2018-05-05 08:15:00-07,101164,65.24
2018-05-05 08:15:00-07,101165,62.56
2018-05-05 08:15:00-07,101166,63.41
2018-05-05 08:15:00-07,101167,69.21
2018-05-05 08:15:00-07,101168,65
2018-05-05 08:15:00-07,101169,67.12
2018-05-05 08:15:00-07,101170,74.05
2018-05-05 08:15:00-07,101171,61.22
2018-05-05 08:15:00-07,101172,63.9
2018-05-05 08:15:00-07,101173,68.88
2018-05-05 08:15:00-07,101174,64.03
2018-05-05 08:15:00-07,101175,68.7
2018-05-05 08:15:00-07,101176,72.5
2018-05-05 08:15:00-07,101177,65.57
2018-05-05 08:15:00-07,101178,70.6
2018-05-05 08:15:00-07,101179,74.64
2018-05-05 08:15:00-07,101180,65.76
2018-05-05 08:15:00-07,101181,65.71
2018-05-05 08:15:00-07,101182,70.68
2018-05-05 08:15:00-07,101183,66.91
2018-05-05 08:15:00-07,101184,69.5
2018-05-05 08:15:00-07,101185,73.15
2018-05-05 08:15:00-07,101186,61.84
2018-05-05 08:15:00-07,101187,68
2018-05-05 08:20:00-07,100890,60.38
2018-05-05 08:20:00-07,100891,56.98
2018-05-05 08:20:00-07,100892,64.02
2018-05-05 08:20:00-07,100893,58.3
2018-05-05 08:20:00-07,100894,31.66
2018-05-05 08:20:00-07,100895,46.08
2018-05-05 08:20:00-07,100897,55.49
2018-05-05 08:20:00-07,100898,57.79
2018-05-05 08:20:00-07,100899,61.09
2018-05-05 08:20:00-07,100900,60.73
2018-05-05 08:20:00-07,100901,59.34
2018-05-05 08:20:00-07,100902,63.65
2018-05-05 08:20:00-07,100903,53.4
2018-05-05 08:20:00-07,101137,53.14
2018-05-05 08:20:00-07,101138,54.73
2018-05-05 08:20:00-07,101139,58.53
2018-05-05 08:20:00-07,101140,56.33
2018-05-05 08:20:00-07,101141,59.58
2018-05-05 08:20:00-07,101142,62.27
2018-05-05 08:20:00-07,101143,60.32
2018-05-05 08:20:00-07,101144,57.26
2018-05-05 08:20:00-07,101145,59.14
2018-05-05 08:20:00-07,101150,57.91
2018-05-05 08:20:00-07,101151,62.81
2018-05-05 08:20:00-07,101152,63.52
2018-05-05 08:20:00-07,101153,60
2018-05-05 08:20:00-07,101154,60.95
2018-05-05 08:20:00-07,101155,64.22
2018-05-05 08:20:00-07,101156,58
2018-05-05 08:20:00-07,101157,61.63
2018-05-05 08:20:00-07,101158,65.11
2018-05-05 08:20:00-07,101160,66.57
2018-05-05 08:20:00-07,101161,65.77
2018-05-05 08:20:00-07,101162,51
2018-05-05 08:20:00-07,101163,60
2018-05-05 08:20:00-07,101164,67.71
2018-05-05 08:20:00-07,101165,63.75
2018-05-05 08:20:00-07,101166,64.35
2018-05-05 08:20:00-07,101167,70.6
2018-05-05 08:20:00-07,101168,71.4
2018-05-05 08:20:00-07,101169,73.94
2018-05-05 08:20:00-07,101170,78.75
2018-05-05 08:20:00-07,101171,60.4
2018-05-05 08:20:00-07,101172,63.68
2018-05-05 08:20:00-07,101173,72
2018-05-05 08:20:00-07,101174,62.67
2018-05-05 08:20:00-07,101175,65.5
2018-05-05 08:20:00-07,101176,69.5
2018-05-05 08:20:00-07,101177,65
2018-05-05 08:20:00-07,101178,76
2018-05-05 08:20:00-07,101179,70
2018-05-05 08:20:00-07,101180,64
2018-05-05 08:20:00-07,101181,63.73
2018-05-05 08:20:00-07,101182,68
2018-05-05 08:20:00-07,101183,59
2018-05-05 08:20:00-07,101184,71
2018-05-05 08:20:00-07,101185,77
2018-05-05 08:20:00-07,101186,64.17
2018-05-05 08:20:00-07,101187,76
2018-05-05 08:25:00-07,100890,59.93
2018-05-05 08:25:00-07,100891,56.29
2018-05-05 08:25:00-07,100892,64.54
2018-05-05 08:25:00-07,100893,57.4
2018-05-05 08:25:00-07,100895,47.28
2018-05-05 08:25:00-07,100897,56.15
2018-05-05 08:25:00-07,100898,60.41
2018-05-05 08:25:00-07,100899,66
2018-05-05 08:25:00-07,100900,60.6
2018-05-05 08:25:00-07,100901,61.49
2018-05-05 08:25:00-07,100902,66.12
2018-05-05 08:25:00-07,100903,54.6
2018-05-05 08:25:00-07,101137,49.47
2018-05-05 08:25:00-07,101138,54
2018-05-05 08:25:00-07,101139,58.57
2018-05-05 08:25:00-07,101140,53.33
2018-05-05 08:25:00-07,101141,57.94
2018-05-05 08:25:00-07,101142,60.93
2018-05-05 08:25:00-07,101143,56.37
2018-05-05 08:25:00-07,101144,58.78
2018-05-05 08:25:00-07,101145,62.64
2018-05-05 08:25:00-07,101150,56.63
2018-05-05 08:25:00-07,101151,62.89
2018-05-05 08:25:00-07,101152,67.6
2018-05-05 08:25:00-07,101153,59.83
2018-05-05 08:25:00-07,101154,62.56
2018-05-05 08:25:00-07,101155,67.09
2018-05-05 08:25:00-07,101156,57.19
2018-05-05 08:25:00-07,101157,59.89
2018-05-05 08:25:00-07,101158,64.85
2018-05-05 08:25:00-07,101160,65.19
2018-05-05 08:25:00-07,101161,70.96
2018-05-05 08:25:00-07,101162,52.14
2018-05-05 08:25:00-07,101163,59.62
2018-05-05 08:25:00-07,101164,66.39
2018-05-05 08:25:00-07,101165,63.03
2018-05-05 08:25:00-07,101166,64.6
2018-05-05 08:25:00-07,101167,68.22
2018-05-05 08:25:00-07,101168,65.97
2018-05-05 08:25:00-07,101169,67.42
2018-05-05 08:25:00-07,101170,73.68
2018-05-05 08:25:00-07,101171,61.52
2018-05-05 08:25:00-07,101172,63.53
2018-05-05 08:25:00-07,101173,68.75
2018-05-05 08:25:00-07,101174,63.87
2018-05-05 08:25:00-07,101175,67.77
2018-05-05 08:25:00-07,101176,74.21
2018-05-05 08:25:00-07,101177,68.68
2018-05-05 08:25:00-07,101178,72.23
2018-05-05 08:25:00-07,101179,72.36
2018-05-05 08:25:00-07,101180,67.21
2018-05-05 08:25:00-07,101181,66.95
2018-05-05 08:25:00-07,101182,68.27
2018-05-05 08:25:00-07,101183,67.92
2018-05-05 08:25:00-07,101184,69.38
2018-05-05 08:25:00-07,101185,74.43
2018-05-05 08:25:00-07,101186,64.3
2018-05-05 08:25:00-07,101187,65.29
2018-05-05 08:30:00-07,100890,40.44
2018-05-05 08:30:00-07,100891,53.05
2018-05-05 08:30:00-07,100892,60.96
2018-05-05 08:30:00-07,100893,62.08
2018-05-05 08:30:00-07,100895,43.79
2018-05-05 08:30:00-07,100897,55.18
2018-05-05 08:30:00-07,100898,60.39
2018-05-05 08:30:00-07,100899,62.26
2018-05-05 08:30:00-07,100900,62.83
2018-05-05 08:30:00-07,100901,58.52
2018-05-05 08:30:00-07,100902,61.23
2018-05-05 08:30:00-07,100903,57.35
2018-05-05 08:30:00-07,101137,51.54
2018-05-05 08:30:00-07,101138,52.55
2018-05-05 08:30:00-07,101139,55.35
2018-05-05 08:30:00-07,101140,56.85
2018-05-05 08:30:00-07,101141,57.4
2018-05-05 08:30:00-07,101142,61.04
2018-05-05 08:30:00-07,101143,56.5
2018-05-05 08:30:00-07,101144,58.25
2018-05-05 08:30:00-07,101145,60.88
2018-05-05 08:30:00-07,101150,57.59
2018-05-05 08:30:00-07,101151,63.32
2018-05-05 08:30:00-07,101152,66.24
2018-05-05 08:30:00-07,101153,60.13
2018-05-05 08:30:00-07,101154,62.42
2018-05-05 08:30:00-07,101155,65.47
2018-05-05 08:30:00-07,101156,57.46
2018-05-05 08:30:00-07,101157,59.69
2018-05-05 08:30:00-07,101158,63.07
2018-05-05 08:30:00-07,101160,68.05
2018-05-05 08:30:00-07,101161,71.05
2018-05-05 08:30:00-07,101162,54.83
2018-05-05 08:30:00-07,101163,61.47
2018-05-05 08:30:00-07,101164,67.08
2018-05-05 08:30:00-07,101165,62.7
2018-05-05 08:30:00-07,101166,64.82
2018-05-05 08:30:00-07,101167,69.24
2018-05-05 08:30:00-07,101168,66.25
2018-05-05 08:30:00-07,101169,69.41
2018-05-05 08:30:00-07,101170,75.86
2018-05-05 08:30:00-07,101171,61
2018-05-05 08:30:00-07,101172,64.82
2018-05-05 08:30:00-07,101173,71.56
2018-05-05 08:30:00-07,101174,62.83
2018-05-05 08:30:00-07,101175,68.41
2018-05-05 08:30:00-07,101176,75
2018-05-05 08:30:00-07,101177,63.59
2018-05-05 08:30:00-07,101178,68.4
2018-05-05 08:30:00-07,101179,72.19
2018-05-05 08:30:00-07,101180,64.82
2018-05-05 08:30:00-07,101181,64.97
2018-05-05 08:30:00-07,101182,68.51
2018-05-05 08:30:00-07,101183,67.17
2018-05-05 08:30:00-07,101184,70.89
2018-05-05 08:30:00-07,101185,72.38
2018-05-05 08:30:00-07,101186,62.94
2018-05-05 08:30:00-07,101187,64.56
2018-05-05 08:35:00-07,100890,49.58
2018-05-05 08:35:00-07,100891,52.48
2018-05-05 08:35:00-07,100892,63.83
2018-05-05 08:35:00-07,100893,58.65
2018-05-05 08:35:00-07,100895,48.54
2018-05-05 08:35:00-07,100897,53.85
2018-05-05 08:35:00-07,100898,60.68
2018-05-05 08:35:00-07,100899,63.71
2018-05-05 08:35:00-07,100900,60.49
2018-05-05 08:35:00-07,100901,58.94
2018-05-05 08:35:00-07,100902,62.04
2018-05-05 08:35:00-07,100903,52.1
2018-05-05 08:35:00-07,101137,51.46
2018-05-05 08:35:00-07,101138,54.37
2018-05-05 08:35:00-07,101139,58
2018-05-05 08:35:00-07,101140,55.04
2018-05-05 08:35:00-07,101141,59.52
2018-05-05 08:35:00-07,101142,61.55
2018-05-05 08:35:00-07,101143,55.18
2018-05-05 08:35:00-07,101144,58.35
2018-05-05 08:35:00-07,101145,60.31
2018-05-05 08:35:00-07,101150,53.11
2018-05-05 08:35:00-07,101151,60.79
2018-05-05 08:35:00-07,101152,64.43
2018-05-05 08:35:00-07,101153,57.13
2018-05-05 08:35:00-07,101154,61
2018-05-05 08:35:00-07,101155,64.12
2018-05-05 08:35:00-07,101156,56.16
2018-05-05 08:35:00-07,101157,57.59
2018-05-05 08:35:00-07,101158,61.48
2018-05-05 08:35:00-07,101160,67.2
2018-05-05 08:35:00-07,101161,70.54
2018-05-05 08:35:00-07,101162,53.39
2018-05-05 08:35:00-07,101163,59.53
2018-05-05 08:35:00-07,101164,64.85
2018-05-05 08:35:00-07,101165,60.53
2018-05-05 08:35:00-07,101166,61.49
2018-05-05 08:35:00-07,101167,65.24
2018-05-05 08:35:00-07,101168,63.64
2018-05-05 08:35:00-07,101169,65.46
2018-05-05 08:35:00-07,101170,71.16
2018-05-05 08:35:00-07,101171,59.52
2018-05-05 08:35:00-07,101172,62.39
2018-05-05 08:35:00-07,101173,67.65
2018-05-05 08:35:00-07,101174,63.39
2018-05-05 08:35:00-07,101175,66.3
2018-05-05 08:35:00-07,101176,72.67
2018-05-05 08:35:00-07,101177,63.94
2018-05-05 08:35:00-07,101178,70.56
2018-05-05 08:35:00-07,101179,71.78
2018-05-05 08:35:00-07,101180,65.3
2018-05-05 08:35:00-07,101181,65.77
2018-05-05 08:35:00-07,101182,70.24
2018-05-05 08:35:00-07,101183,65.6
2018-05-05 08:35:00-07,101184,68.79
2018-05-05 08:35:00-07,101185,73.5
2018-05-05 08:35:00-07,101186,63.63
2018-05-05 08:35:00-07,101187,67
2018-05-05 08:40:00-07,100890,52.44
2018-05-05 08:40:00-07,100891,54.57
2018-05-05 08:40:00-07,100892,58.04
2018-05-05 08:40:00-07,100893,55.35
2018-05-05 08:40:00-07,100895,44.41
2018-05-05 08:40:00-07,100897,51.54
2018-05-05 08:40:00-07,100898,53.43
2018-05-05 08:40:00-07,100899,58.28
2018-05-05 08:40:00-07,100900,61.57
2018-05-05 08:40:00-07,100901,62.52
2018-05-05 08:40:00-07,100902,65.31
2018-05-05 08:40:00-07,100903,56.33
2018-05-05 08:40:00-07,101137,48.3
2018-05-05 08:40:00-07,101138,54.21
2018-05-05 08:40:00-07,101139,55.61
2018-05-05 08:40:00-07,101140,54.13
2018-05-05 08:40:00-07,101141,55.9
2018-05-05 08:40:00-07,101142,58.7
2018-05-05 08:40:00-07,101143,55.9
2018-05-05 08:40:00-07,101144,56.4
2018-05-05 08:40:00-07,101145,57.18
2018-05-05 08:40:00-07,101150,51.66
2018-05-05 08:40:00-07,101151,59.46
2018-05-05 08:40:00-07,101152,63.39
2018-05-05 08:40:00-07,101153,57.95
2018-05-05 08:40:00-07,101154,60.41
2018-05-05 08:40:00-07,101155,64.37
2018-05-05 08:40:00-07,101156,56.23
2018-05-05 08:40:00-07,101157,58.89
2018-05-05 08:40:00-07,101158,62.28
2018-05-05 08:40:00-07,101160,67.13
2018-05-05 08:40:00-07,101161,70.11
2018-05-05 08:40:00-07,101162,54.5
2018-05-05 08:40:00-07,101163,59.46
2018-05-05 08:40:00-07,101164,65.71
2018-05-05 08:40:00-07,101165,63.18
2018-05-05 08:40:00-07,101166,62.36
2018-05-05 08:40:00-07,101167,68.32
2018-05-05 08:40:00-07,101168,65.33
