Actual Clear Date Time,Beginning Latitude,Beginning Longitude,Closure Duration,Closure Involved Flag,Command Area District Identifier,Create Date Time,Direction,Ending Latitude,Ending Longitude,Event Duration,Event From Mile Point Number,Event Identifier,Event Planned Flag,Event Sub Type Name,Event To Milepoint Number,Highway Name,Is Re Opened Flag,LRM End Point,LRM,Last Close Date Time,Number of Records,Original Close Date Time,Planned Event End Date,Planned Event Start Date,Recovery Begin Time,Road Identifier,Roadway Clearance Duration,Route Number,Travel Lanes Affected Count,Weekday
7/8/2018 1:51:53 PM,45.57935,-122.11921,,False,2C,7/8/2018 1:41:41 PM,WB,,,612,31.3,18T054659,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/8/2018 1:51:53 PM,1,7/8/2018 1:51:53 PM,,,,2,,I-84,,Sunday
7/8/2018 11:13:06 AM,45.57935,-122.11921,,False,2C,7/8/2018 11:12:31 AM,WB,,,35,31.3,18T054624,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/8/2018 11:13:06 AM,1,7/8/2018 11:13:06 AM,,,,2,,I-84,,Sunday
7/8/2018 11:07:13 AM,45.57935,-122.11921,,False,2C,7/8/2018 10:51:32 AM,WB,,,941,31.3,18T054613,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/8/2018 11:07:13 AM,1,7/8/2018 11:07:13 AM,,,,2,,I-84,,Sunday
7/8/2018 10:38:56 AM,45.57935,-122.11921,,False,2C,7/8/2018 10:35:31 AM,WB,,,205,31.3,18T054605,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/8/2018 10:38:56 AM,1,7/8/2018 10:38:56 AM,,,,2,,I-84,,Sunday
7/8/2018 10:08:32 AM,45.57935,-122.11921,,False,2C,7/8/2018 10:05:31 AM,WB,,,181,31.3,18T054597,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/8/2018 10:08:32 AM,1,7/8/2018 10:08:32 AM,,,,2,,I-84,,Sunday
7/8/2018 9:55:55 AM,45.57935,-122.11921,,False,2C,7/8/2018 9:54:32 AM,WB,,,83,31.3,18T054596,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/8/2018 9:55:55 AM,1,7/8/2018 9:55:55 AM,,,,2,,I-84,,Sunday
7/1/2018 4:09:12 PM,45.57935,-122.11921,,False,2C,7/1/2018 4:06:54 PM,WB,,,138,31.3,18T052506,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/1/2018 4:09:12 PM,1,7/1/2018 4:09:12 PM,,,,2,,I-84,,Sunday
7/1/2018 3:51:18 PM,45.57935,-122.11921,,False,2C,7/1/2018 3:43:53 PM,WB,,,445,31.3,18T052500,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/1/2018 3:51:18 PM,1,7/1/2018 3:51:18 PM,,,,2,,I-84,,Sunday
7/1/2018 3:28:35 PM,45.57935,-122.11921,,False,2C,7/1/2018 3:23:53 PM,WB,,,282,31.3,18T052491,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/1/2018 3:28:35 PM,1,7/1/2018 3:28:35 PM,,,,2,,I-84,,Sunday
7/1/2018 3:20:40 PM,45.57935,-122.11921,,False,2C,7/1/2018 3:19:02 PM,WB,,,98,31.3,18T052487,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/1/2018 3:20:40 PM,1,7/1/2018 3:20:40 PM,,,,2,,I-84,,Sunday
7/1/2018 2:38:36 PM,45.57935,-122.11921,,False,2C,7/1/2018 2:37:02 PM,WB,,,94,31.3,18T052466,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/1/2018 2:38:36 PM,1,7/1/2018 2:38:36 PM,,,,2,,I-84,,Sunday
7/1/2018 1:35:05 PM,45.57935,-122.11921,,False,2C,7/1/2018 1:34:53 PM,WB,,,12,31.3,18T052442,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/1/2018 1:35:05 PM,1,7/1/2018 1:35:05 PM,,,,2,,I-84,,Sunday
7/1/2018 1:31:48 PM,45.57935,-122.11921,,False,2C,7/1/2018 1:29:53 PM,WB,,,115,31.3,18T052438,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/1/2018 1:31:48 PM,1,7/1/2018 1:31:48 PM,,,,2,,I-84,,Sunday
7/1/2018 12:48:48 PM,45.57935,-122.11921,,False,2C,7/1/2018 12:41:53 PM,WB,,,415,31.3,18T052422,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/1/2018 12:48:48 PM,1,7/1/2018 12:48:48 PM,,,,2,,I-84,,Sunday
7/1/2018 12:22:12 PM,45.57935,-122.11921,,False,2C,7/1/2018 12:13:53 PM,WB,,,499,31.3,18T052416,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/1/2018 12:22:12 PM,1,7/1/2018 12:22:12 PM,,,,2,,I-84,,Sunday
7/1/2018 11:48:25 AM,45.57935,-122.11921,,False,2C,7/1/2018 11:27:56 AM,WB,,,1229,31.3,18T052399,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/1/2018 11:48:25 AM,1,7/1/2018 11:48:25 AM,,,,2,,I-84,,Sunday
7/1/2018 11:28:14 AM,45.57935,-122.11921,,False,2C,7/1/2018 11:05:53 AM,WB,,,1341,31.3,18T052395,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/1/2018 11:28:14 AM,1,7/1/2018 11:28:14 AM,,,,2,,I-84,,Sunday
7/1/2018 11:06:17 AM,45.57935,-122.11921,,False,2C,7/1/2018 10:26:53 AM,WB,,,2364,31.3,18T052386,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/1/2018 11:06:17 AM,1,7/1/2018 11:06:17 AM,,,,2,,I-84,,Sunday
7/1/2018 10:27:20 AM,45.57935,-122.11921,,False,2C,7/1/2018 10:13:53 AM,WB,,,807,31.3,18T052383,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/1/2018 10:27:20 AM,1,7/1/2018 10:27:20 AM,,,,2,,I-84,,Sunday
6/24/2018 2:27:49 PM,45.57935,-122.11921,,False,2C,6/24/2018 2:26:59 PM,WB,,,50,31.3,18T050164,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/24/2018 2:27:49 PM,1,6/24/2018 2:27:49 PM,,,,2,,I-84,,Sunday
6/24/2018 1:32:44 PM,45.57935,-122.11921,,False,2C,6/24/2018 1:32:00 PM,WB,,,44,31.3,18T050139,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/24/2018 1:32:44 PM,1,6/24/2018 1:32:44 PM,,,,2,,I-84,,Sunday
6/24/2018 12:55:58 PM,45.57935,-122.11921,,False,2C,6/24/2018 12:49:00 PM,WB,,,418,31.3,18T050124,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/24/2018 12:55:58 PM,1,6/24/2018 12:55:58 PM,,,,2,,I-84,,Sunday
6/24/2018 12:16:45 PM,45.57935,-122.11921,,False,2C,6/24/2018 11:57:59 AM,WB,,,1126,31.3,18T050104,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/24/2018 12:16:45 PM,1,6/24/2018 12:16:45 PM,,,,2,,I-84,,Sunday
6/24/2018 11:58:44 AM,45.57935,-122.11921,,False,2C,6/24/2018 11:45:08 AM,WB,,,816,31.3,18T050101,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/24/2018 11:58:44 AM,1,6/24/2018 11:58:44 AM,,,,2,,I-84,,Sunday
6/17/2018 10:29:51 AM,45.57935,-122.11921,,False,2C,6/17/2018 10:14:52 AM,WB,,,899,31.3,18T047903,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/17/2018 10:29:51 AM,1,6/17/2018 10:29:51 AM,,,,2,,I-84,,Sunday
6/10/2018 10:25:09 PM,45.57935,-122.11921,,False,2C,6/10/2018 10:23:42 PM,WB,,,87,31.3,18T045936,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/10/2018 10:25:09 PM,1,6/10/2018 10:25:09 PM,,,,2,,I-84,,Sunday
6/10/2018 9:38:26 PM,45.57935,-122.11921,,False,2C,6/10/2018 9:35:41 PM,WB,,,165,31.3,18T045925,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/10/2018 9:38:26 PM,1,6/10/2018 9:38:26 PM,,,,2,,I-84,,Sunday
6/10/2018 9:39:08 PM,45.57935,-122.11921,,False,2C,6/10/2018 9:28:42 PM,WB,,,626,31.3,18T045923,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/10/2018 9:39:08 PM,1,6/10/2018 9:39:08 PM,,,,2,,I-84,,Sunday
6/10/2018 7:28:18 PM,45.57935,-122.11921,,False,2C,6/10/2018 7:24:42 PM,WB,,,216,31.3,18T045907,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/10/2018 7:28:18 PM,1,6/10/2018 7:28:18 PM,,,,2,,I-84,,Sunday
6/10/2018 7:28:28 PM,45.57935,-122.11921,,False,2C,6/10/2018 7:14:41 PM,WB,,,827,31.3,18T045905,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/10/2018 7:28:28 PM,1,6/10/2018 7:28:28 PM,,,,2,,I-84,,Sunday
6/10/2018 7:08:39 PM,45.57935,-122.11921,,False,2C,6/10/2018 7:05:41 PM,WB,,,178,31.3,18T045900,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/10/2018 7:08:39 PM,1,6/10/2018 7:08:39 PM,,,,2,,I-84,,Sunday
6/10/2018 5:45:20 PM,45.57935,-122.11921,,False,2C,6/10/2018 5:34:41 PM,WB,,,639,31.3,18T045882,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/10/2018 5:45:20 PM,1,6/10/2018 5:45:20 PM,,,,2,,I-84,,Sunday
6/10/2018 5:27:31 PM,45.57935,-122.11921,,False,2C,6/10/2018 5:25:42 PM,WB,,,109,31.3,18T045880,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/10/2018 5:27:31 PM,1,6/10/2018 5:27:31 PM,,,,2,,I-84,,Sunday
6/10/2018 4:03:04 PM,45.57935,-122.11921,,False,2C,6/10/2018 4:01:42 PM,WB,,,82,31.3,18T045856,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/10/2018 4:03:04 PM,1,6/10/2018 4:03:04 PM,,,,2,,I-84,,Sunday
6/10/2018 3:29:25 PM,45.57935,-122.11921,,False,2C,6/10/2018 3:14:41 PM,WB,,,884,31.3,18T045849,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/10/2018 3:29:25 PM,1,6/10/2018 3:29:25 PM,,,,2,,I-84,,Sunday
6/10/2018 1:03:19 PM,45.57935,-122.11921,,False,2C,6/10/2018 12:57:42 PM,WB,,,337,31.3,18T045808,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/10/2018 1:03:19 PM,1,6/10/2018 1:03:19 PM,,,,2,,I-84,,Sunday
6/10/2018 11:44:15 AM,45.57935,-122.11921,,False,2C,6/10/2018 11:36:42 AM,WB,,,453,31.3,18T045780,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/10/2018 11:44:15 AM,1,6/10/2018 11:44:15 AM,,,,2,,I-84,,Sunday
6/10/2018 11:34:30 AM,45.57935,-122.11921,,False,2C,6/10/2018 11:33:42 AM,WB,,,48,31.3,18T045778,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/10/2018 11:34:30 AM,1,6/10/2018 11:34:30 AM,,,,2,,I-84,,Sunday
5/27/2018 5:33:54 PM,45.57935,-122.11921,,False,2C,5/27/2018 5:33:34 PM,WB,,,20,31.3,18T041787,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/27/2018 5:33:54 PM,1,5/27/2018 5:33:54 PM,,,,2,,I-84,,Sunday
5/27/2018 5:31:48 PM,45.57935,-122.11921,,False,2C,5/27/2018 5:31:34 PM,WB,,,14,31.3,18T041785,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/27/2018 5:31:48 PM,1,5/27/2018 5:31:48 PM,,,,2,,I-84,,Sunday
5/27/2018 2:26:29 PM,45.57935,-122.11921,,False,2C,5/27/2018 2:17:55 PM,WB,,,515,31.3,18T041743,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/27/2018 2:26:30 PM,1,5/27/2018 2:26:30 PM,,,,2,,I-84,,Sunday
5/27/2018 1:39:38 PM,45.57935,-122.11921,,False,2C,5/27/2018 1:35:34 PM,WB,,,244,31.3,18T041729,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/27/2018 1:39:38 PM,1,5/27/2018 1:39:38 PM,,,,2,,I-84,,Sunday
5/27/2018 1:42:59 PM,45.57935,-122.11921,,False,2C,5/27/2018 1:16:37 PM,WB,,,1582,31.3,18T041722,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/27/2018 1:42:59 PM,1,5/27/2018 1:42:59 PM,,,,2,,I-84,,Sunday
5/27/2018 1:06:18 PM,45.57935,-122.11921,,False,2C,5/27/2018 1:03:35 PM,WB,,,163,31.3,18T041716,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/27/2018 1:06:18 PM,1,5/27/2018 1:06:18 PM,,,,2,,I-84,,Sunday
5/27/2018 12:44:00 PM,45.57935,-122.11921,,False,2C,5/27/2018 12:42:36 PM,WB,,,84,31.3,18T041703,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/27/2018 12:44:00 PM,1,5/27/2018 12:44:00 PM,,,,2,,I-84,,Sunday
5/27/2018 12:25:57 PM,45.57935,-122.11921,,False,2C,5/27/2018 12:23:35 PM,WB,,,142,31.3,18T041693,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/27/2018 12:25:57 PM,1,5/27/2018 12:25:57 PM,,,,2,,I-84,,Sunday
5/27/2018 12:05:29 PM,45.57935,-122.11921,,False,2C,5/27/2018 12:04:34 PM,WB,,,55,31.3,18T041692,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/27/2018 12:05:29 PM,1,5/27/2018 12:05:29 PM,,,,2,,I-84,,Sunday
5/27/2018 11:53:21 AM,45.57935,-122.11921,,False,2C,5/27/2018 11:47:34 AM,WB,,,347,31.3,18T041685,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/27/2018 11:53:21 AM,1,5/27/2018 11:53:21 AM,,,,2,,I-84,,Sunday
5/27/2018 11:55:22 AM,45.57935,-122.11921,,False,2C,5/27/2018 11:36:55 AM,WB,,,1107,31.3,18T041682,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/27/2018 11:55:22 AM,1,5/27/2018 11:55:22 AM,,,,2,,I-84,,Sunday
5/27/2018 11:38:41 AM,45.57935,-122.11921,,False,2C,5/27/2018 11:22:35 AM,WB,,,967,31.3,18T041678,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/27/2018 11:38:42 AM,1,5/27/2018 11:38:42 AM,,,,2,,I-84,,Sunday
5/27/2018 11:08:30 AM,45.57935,-122.11921,,False,2C,5/27/2018 11:02:37 AM,WB,,,353,31.3,18T041673,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/27/2018 11:08:30 AM,1,5/27/2018 11:08:30 AM,,,,2,,I-84,,Sunday
5/27/2018 11:08:35 AM,45.57935,-122.11921,,False,2C,5/27/2018 10:44:43 AM,WB,,,1432,31.3,18T041669,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/27/2018 11:08:35 AM,1,5/27/2018 11:08:35 AM,,,,2,,I-84,,Sunday
5/27/2018 10:38:08 AM,45.57935,-122.11921,,False,2C,5/27/2018 10:25:35 AM,WB,,,753,31.3,18T041664,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/27/2018 10:38:08 AM,1,5/27/2018 10:38:08 AM,,,,2,,I-84,,Sunday
5/20/2018 11:55:35 AM,45.57935,-122.11921,,False,2C,5/20/2018 11:52:14 AM,WB,,,201,31.3,18T039527,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/20/2018 11:55:35 AM,1,5/20/2018 11:55:35 AM,,,,2,,I-84,,Sunday
5/13/2018 3:39:11 PM,45.57935,-122.11921,,False,2C,5/13/2018 3:38:14 PM,WB,,,57,31.3,18T037543,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/13/2018 3:39:11 PM,1,5/13/2018 3:39:11 PM,,,,2,,I-84,,Sunday
5/13/2018 12:20:04 PM,45.57935,-122.11921,,False,2C,5/13/2018 12:17:14 PM,WB,,,170,31.3,18T037499,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/13/2018 12:20:04 PM,1,5/13/2018 12:20:04 PM,,,,2,,I-84,,Sunday
5/13/2018 11:58:35 AM,45.57935,-122.11921,,False,2C,5/13/2018 11:51:14 AM,WB,,,441,31.3,18T037492,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/13/2018 11:58:35 AM,1,5/13/2018 11:58:35 AM,,,,2,,I-84,,Sunday
5/13/2018 11:22:48 AM,45.57935,-122.11921,,False,2C,5/13/2018 10:59:14 AM,WB,,,1414,31.3,18T037480,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/13/2018 11:22:48 AM,1,5/13/2018 11:22:48 AM,,,,2,,I-84,,Sunday
4/22/2018 10:59:43 AM,45.57935,-122.11921,,False,2C,4/22/2018 10:50:18 AM,WB,,,564,31.3,18T031931,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,4/22/2018 10:59:42 AM,1,4/22/2018 10:59:42 AM,,,,2,,I-84,,Sunday
4/1/2018 12:59:33 PM,45.57935,-122.11921,,False,2C,4/1/2018 12:59:17 PM,WB,,,16,31.3,18T026125,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,4/1/2018 12:59:33 PM,1,4/1/2018 12:59:33 PM,,,,2,,I-84,,Sunday
4/1/2018 12:48:41 PM,45.57935,-122.11921,,False,2C,4/1/2018 12:47:22 PM,WB,,,79,31.3,18T026116,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,4/1/2018 12:48:41 PM,1,4/1/2018 12:48:41 PM,,,,2,,I-84,,Sunday
9/9/2018 3:23:59 PM,45.57935,-122.11921,,False,2C,9/9/2018 1:49:29 PM,WB,,,5670,31.3,18T075922,False,Crash,,COLUMBIA RIVER,False,,00200D00,9/9/2018 3:23:59 PM,1,9/9/2018 3:23:59 PM,,,,2,,I-84,,Sunday
8/5/2018 1:21:34 PM,45.57935,-122.11921,,False,2C,8/5/2018 10:53:34 AM,WB,,,8880,31.3,18T064592,False,Crash,,COLUMBIA RIVER,False,,00200D00,8/5/2018 1:21:34 PM,1,8/5/2018 1:21:34 PM,,,,2,,I-84,,Sunday
7/22/2018 3:42:11 PM,45.57935,-122.11921,,False,2C,7/22/2018 12:15:33 PM,WB,,,12398,31.3,18T059524,False,Crash,,COLUMBIA RIVER,False,,00200D00,7/22/2018 3:42:11 PM,1,7/22/2018 3:42:11 PM,,,,2,,I-84,,Sunday
7/22/2018 11:49:42 AM,45.57935,-122.11921,,False,2C,7/22/2018 11:46:33 AM,WB,,,189,31.3,18T059517,False,Crash,,COLUMBIA RIVER,False,,00200D00,7/22/2018 11:49:42 AM,1,7/22/2018 11:49:42 AM,,,,2,,I-84,,Sunday
6/17/2018 11:27:37 AM,45.57935,-122.11921,,False,2C,6/17/2018 11:20:12 AM,WB,,,445,31.3,18T047915,False,Crash,,COLUMBIA RIVER,False,,00200D00,6/17/2018 11:27:37 AM,1,6/17/2018 11:27:37 AM,,,,2,,I-84,,Sunday
11/24/2018 1:21:44 PM,45.57935,-122.11921,,False,2C,11/24/2018 1:20:30 PM,WB,,,74,31.3,18T100500,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,11/24/2018 1:21:44 PM,1,11/24/2018 1:21:44 PM,,,,2,,I-84,,Saturday
11/10/2018 11:57:46 AM,45.57935,-122.11921,,False,2C,11/10/2018 11:57:30 AM,WB,,,16,31.3,18T095894,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,11/10/2018 11:57:46 AM,1,11/10/2018 11:57:46 AM,,,,2,,I-84,,Saturday
11/10/2018 11:55:59 AM,45.57935,-122.11921,,False,2C,11/10/2018 11:55:31 AM,WB,,,28,31.3,18T095892,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,11/10/2018 11:55:59 AM,1,11/10/2018 11:55:59 AM,,,,2,,I-84,,Saturday
10/27/2018 2:46:25 PM,45.57935,-122.11921,,False,2C,10/27/2018 2:43:34 PM,WB,,,171,31.3,18T091096,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,10/27/2018 2:46:25 PM,1,10/27/2018 2:46:25 PM,,,,2,,I-84,,Saturday
10/20/2018 10:54:04 AM,45.57935,-122.11921,,False,2C,10/20/2018 10:52:28 AM,WB,,,96,31.3,18T088725,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,10/20/2018 10:54:04 AM,1,10/20/2018 10:54:04 AM,,,,2,,I-84,,Saturday
10/6/2018 3:35:34 PM,45.57935,-122.11921,,False,2C,10/6/2018 3:35:21 PM,WB,,,13,31.3,18T084488,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,10/6/2018 3:35:34 PM,1,10/6/2018 3:35:34 PM,,,,2,,I-84,,Saturday
10/6/2018 3:29:58 PM,45.57935,-122.11921,,False,2C,10/6/2018 3:29:21 PM,WB,,,37,31.3,18T084483,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,10/6/2018 3:29:58 PM,1,10/6/2018 3:29:58 PM,,,,2,,I-84,,Saturday
10/6/2018 3:24:31 PM,45.57935,-122.11921,,False,2C,10/6/2018 3:24:21 PM,WB,,,10,31.3,18T084481,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,10/6/2018 3:24:31 PM,1,10/6/2018 3:24:31 PM,,,,2,,I-84,,Saturday
10/6/2018 3:18:44 PM,45.57935,-122.11921,,False,2C,10/6/2018 3:18:24 PM,WB,,,20,31.3,18T084479,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,10/6/2018 3:18:44 PM,1,10/6/2018 3:18:44 PM,,,,2,,I-84,,Saturday
10/6/2018 3:13:21 PM,45.57935,-122.11921,,False,2C,10/6/2018 3:06:22 PM,WB,,,419,31.3,18T084476,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,10/6/2018 3:13:21 PM,1,10/6/2018 3:13:21 PM,,,,2,,I-84,,Saturday
10/6/2018 1:34:43 PM,45.57935,-122.11921,,False,2C,10/6/2018 1:05:21 PM,WB,,,1762,31.3,18T084442,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,10/6/2018 1:34:43 PM,1,10/6/2018 1:34:43 PM,,,,2,,I-84,,Saturday
10/6/2018 11:19:20 AM,45.57935,-122.11921,,False,2C,10/6/2018 10:53:22 AM,WB,,,1558,31.3,18T084409,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,10/6/2018 11:19:20 AM,1,10/6/2018 11:19:20 AM,,,,2,,I-84,,Saturday
9/29/2018 1:24:51 PM,45.57935,-122.11921,,False,2C,9/29/2018 1:11:30 PM,WB,,,801,31.3,18T082176,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,9/29/2018 1:24:51 PM,1,9/29/2018 1:24:51 PM,,,,2,,I-84,,Saturday
9/15/2018 3:32:26 PM,45.57935,-122.11921,,False,2C,9/15/2018 3:28:29 PM,WB,,,237,31.3,18T077829,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,9/15/2018 3:32:26 PM,1,9/15/2018 3:32:26 PM,,,,2,,I-84,,Saturday
9/15/2018 12:08:06 PM,45.57935,-122.11921,,False,2C,9/15/2018 12:07:29 PM,WB,,,37,31.3,18T077760,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,9/15/2018 12:08:06 PM,1,9/15/2018 12:08:06 PM,,,,2,,I-84,,Saturday
8/25/2018 4:25:52 PM,45.57935,-122.11921,,False,2C,8/25/2018 4:15:34 PM,WB,,,618,31.3,18T071340,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/25/2018 4:25:52 PM,1,8/25/2018 4:25:52 PM,,,,2,,I-84,,Saturday
8/25/2018 12:54:50 PM,45.57935,-122.11921,,False,2C,8/25/2018 12:53:35 PM,WB,,,75,31.3,18T071292,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/25/2018 12:54:50 PM,1,8/25/2018 12:54:50 PM,,,,2,,I-84,,Saturday
8/11/2018 4:13:51 PM,45.57935,-122.11921,,False,2C,8/11/2018 3:53:33 PM,WB,,,1218,31.3,18T066922,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/11/2018 4:13:51 PM,1,8/11/2018 4:13:51 PM,,,,2,,I-84,,Saturday
8/11/2018 11:45:16 AM,45.57935,-122.11921,,False,2C,8/11/2018 11:34:33 AM,WB,,,643,31.3,18T066856,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/11/2018 11:45:16 AM,1,8/11/2018 11:45:16 AM,,,,2,,I-84,,Saturday
8/11/2018 11:05:57 AM,45.57935,-122.11921,,False,2C,8/11/2018 10:59:32 AM,WB,,,385,31.3,18T066845,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/11/2018 11:05:57 AM,1,8/11/2018 11:05:57 AM,,,,2,,I-84,,Saturday
8/11/2018 11:00:01 AM,45.57935,-122.11921,,False,2C,8/11/2018 10:44:33 AM,WB,,,928,31.3,18T066839,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/11/2018 11:00:01 AM,1,8/11/2018 11:00:01 AM,,,,2,,I-84,,Saturday
8/4/2018 5:58:24 PM,45.57935,-122.11921,,False,2C,8/4/2018 4:56:32 PM,WB,,,3712,31.3,18T064448,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/4/2018 5:58:24 PM,1,8/4/2018 5:58:24 PM,,,,2,,I-84,,Saturday
8/4/2018 4:57:28 PM,45.57935,-122.11921,,False,2C,8/4/2018 4:32:41 PM,WB,,,1487,31.3,18T064438,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/4/2018 4:57:28 PM,1,8/4/2018 4:57:28 PM,,,,2,,I-84,,Saturday
8/4/2018 3:37:47 PM,45.57935,-122.11921,,False,2C,8/4/2018 3:34:42 PM,WB,,,185,31.3,18T064420,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/4/2018 3:37:47 PM,1,8/4/2018 3:37:47 PM,,,,2,,I-84,,Saturday
8/4/2018 3:46:40 PM,45.57935,-122.11921,,False,2C,8/4/2018 3:33:35 PM,WB,,,786,31.3,18T064419,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/4/2018 3:46:41 PM,1,8/4/2018 3:46:41 PM,,,,2,,I-84,,Saturday
8/4/2018 3:37:24 PM,45.57935,-122.11921,,False,2C,8/4/2018 3:11:32 PM,WB,,,1552,31.3,18T064406,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/4/2018 3:37:24 PM,1,8/4/2018 3:37:24 PM,,,,2,,I-84,,Saturday
8/4/2018 12:52:21 PM,45.57935,-122.11921,,False,2C,8/4/2018 12:51:43 PM,WB,,,38,31.3,18T064361,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/4/2018 12:52:21 PM,1,8/4/2018 12:52:21 PM,,,,2,,I-84,,Saturday
